Date,AAPL,AMZN,AVGO,DIA,GOOGL,META,MSFT,NVDA,ONEQ,PINK,QQQ,SPY,TSLA
2024-07-18,223.67471313476562,183.75,159.9937744140625,404.8559265136719,177.45452880859375,475.396484375,439.57769775390625,121.07963562011719,70.2879867553711,31.261070251464844,478.817138671875,550.969970703125,249.22999572753906
2024-07-19,223.80442810058594,183.1300048828125,156.83416748046875,401.294677734375,177.42457580566406,476.3356018066406,436.32354736328125,117.91991424560547,69.69892120361328,31.43096923828125,474.5730895996094,547.3112182617188,239.1999969482422
2024-07-22,223.45523071289062,182.5500030517578,160.53199768066406,402.48968505859375,181.4292449951172,486.9354553222656,442.14306640625,123.52943420410156,70.73726654052734,31.800743103027344,481.6431884765625,552.9539794921875,251.50999450683594
2024-07-23,224.5028533935547,186.41000366210938,163.23312377929688,401.8324279785156,181.54908752441406,488.2242431640625,444.0496520996094,122.57951354980469,70.72728729248047,32.05059051513672,479.945556640625,552.0866088867188,246.3800048828125
2024-07-24,218.04742431640625,180.8300018310547,150.8438720703125,397.0322265625,172.40122985839844,460.8303527832031,428.1283264160156,114.24022674560547,68.32112121582031,32.04059982299805,462.7297668457031,539.574951171875,215.99000549316406
2024-07-25,216.99981689453125,179.85000610351562,148.7706756591797,397.8488464355469,167.05831909179688,452.9778747558594,417.647216796875,112.27039337158203,67.61225128173828,32.160526275634766,457.6269226074219,536.7635498046875,220.25
2024-07-26,217.46875,182.5,151.13291931152344,404.30224609375,166.7786865234375,465.25616455078125,424.5048522949219,113.05032348632812,68.3410873413086,32.490325927734375,462.3203430175781,542.775146484375,219.8000030517578
2024-07-29,217.7481231689453,183.1999969482422,149.7275390625,403.8441162109375,169.3053436279297,465.2661437988281,425.9622497558594,111.58045196533203,68.37104797363281,32.52030944824219,463.2490234375,543.0941772460938,232.10000610351562
2024-07-30,218.30685424804688,181.7100067138672,143.0495147705078,405.736328125,170.0643310546875,462.74853515625,422.15911865234375,103.72113037109375,67.41256713867188,32.29044723510742,456.8879699707031,540.3425903320312,222.6199951171875
2024-07-31,221.5794677734375,186.97999572753906,160.1532440185547,406.8118896484375,171.3126678466797,474.37744140625,417.5973205566406,117.0099868774414,69.25962829589844,32.280452728271484,470.4089660644531,549.1256713867188,232.07000732421875
2024-08-01,217.8678436279297,184.07000732421875,146.5380401611328,401.5735168457031,170.53370666503906,497.2655944824219,416.3595275878906,109.2006607055664,67.62223815917969,32.44035720825195,459.0149841308594,541.3495483398438,216.86000061035156
2024-08-02,219.3644561767578,167.89999389648438,143.34852600097656,395.49859619140625,166.43914794921875,487.6747741699219,407.7550354003906,107.26081848144531,66.06471252441406,32.19050598144531,448.1202697753906,531.2704467773438,207.6699981689453
2024-08-05,208.79833984375,161.02000427246094,141.61422729492188,385.220947265625,159.03897094726562,475.276611328125,394.4390563964844,100.44140625,63.78834533691406,31.43096923828125,434.7590637207031,515.7979125976562,198.8800048828125
2024-08-06,206.76292419433594,161.92999267578125,143.4481964111328,388.3580322265625,158.08023071289062,493.61907958984375,398.8910217285156,104.24108123779297,64.36742401123047,31.54090118408203,438.9132080078125,520.5533447265625,200.63999938964844
2024-08-07,209.34710693359375,162.77000427246094,135.82327270507812,386.177001953125,158.7293701171875,488.45404052734375,397.7131652832031,98.90154266357422,63.63858413696289,31.141143798828125,434.1598815917969,517.073974609375,191.75999450683594
2024-08-08,212.8292236328125,165.8000030517578,145.26223754882812,392.8992919921875,161.81527709960938,509.144287109375,401.9654846191406,104.96102142333984,65.56551361083984,31.72079086303711,447.4412536621094,529.02734375,198.83999633789062
2024-08-09,215.7526397705078,166.94000244140625,147.77395629882812,393.5267028808594,163.45310974121094,517.2765502929688,405.28948974609375,104.74104309082031,65.92494201660156,31.43096923828125,449.7779541015625,531.3601684570312,200.0
2024-08-12,217.2909393310547,166.8000030517578,148.13278198242188,392.15234375,162.07492065429688,515.458251953125,406.07806396484375,109.01067352294922,66.09466552734375,31.43096923828125,450.74658203125,531.6393432617188,197.49000549316406
2024-08-13,221.02682495117188,170.22999572753906,155.6480712890625,396.1558532714844,163.9424591064453,528.0362548828125,413.26513671875,116.13006591796875,67.56233215332031,32.03060531616211,461.93084716796875,540.3824462890625,207.8300018310547
2024-08-14,221.47633361816406,170.10000610351562,157.1730499267578,398.4463806152344,160.157470703125,526.2579956054688,416.1099853515625,118.06990051269531,67.64220428466797,31.99062728881836,462.0806884765625,542.0872802734375,201.3800048828125
2024-08-15,224.47303771972656,177.58999633789062,165.58538818359375,404.2126159667969,161.08624267578125,536.81787109375,421.0299987792969,122.84949493408203,69.19972229003906,32.25047302246094,473.7542724609375,551.3787841796875,214.13999938964844
2024-08-16,225.80157470703125,177.05999755859375,165.17672729492188,405.3956604003906,162.74404907226562,526.9172973632812,418.4700012207031,124.56934356689453,69.45930480957031,32.200504302978516,474.3634033203125,552.614990234375,216.1199951171875
2024-08-19,225.64175415039062,178.22000122070312,167.16021728515625,407.7578430175781,166.44912719726562,528.7755737304688,421.5299987792969,129.98887634277344,70.42776489257812,32.45035171508789,480.5946350097656,557.8987426757812,222.72000122070312
2024-08-20,226.2610626220703,178.8800048828125,165.40597534179688,407.2096862792969,166.9584503173828,526.2279663085938,424.79998779296875,127.2391128540039,70.08830261230469,32.65022659301758,479.5860595703125,556.9915771484375,221.10000610351562
2024-08-21,226.15118408203125,180.11000061035156,165.2365264892578,407.63824462890625,165.63021850585938,534.64990234375,424.1400146484375,128.489013671875,70.38782501220703,32.89008331298828,481.8229064941406,558.9057006835938,223.27000427246094
2024-08-22,224.2832489013672,176.1300048828125,161.80780029296875,406.1332702636719,163.5829315185547,531.4230346679688,415.54998779296875,123.72941589355469,69.29956817626953,32.74017333984375,474.18365478515625,554.5191040039062,210.66000366210938
2024-08-23,226.5906982421875,177.0399932861328,165.81463623046875,410.4688720703125,165.4005126953125,527.4967651367188,416.7900085449219,129.3589324951172,70.36786651611328,32.9400520324707,479.326416015625,560.4110717773438,220.32000732421875
2024-08-26,226.93032836914062,175.5,159.0967254638672,411.3559265136719,165.93980407714844,520.6233520507812,413.489990234375,126.44918060302734,69.80874633789062,32.96004104614258,474.6729736328125,559.0751342773438,213.2100067138672
2024-08-27,227.77938842773438,173.1199951171875,160.8609161376953,411.525390625,164.46176147460938,518.605224609375,413.8399963378906,128.28903198242188,69.83869934082031,33.010009765625,476.0909729003906,559.8428344726562,209.2100067138672
2024-08-28,226.2410888671875,170.8000030517578,157.66143798828125,409.9804992675781,162.6342010498047,516.2874755859375,410.6000061035156,125.59925842285156,69.10986328125,32.88009262084961,470.6885681152344,556.5927734375,205.75
2024-08-29,229.53746032714844,172.1199951171875,156.41554260253906,412.5420227050781,161.56561279296875,517.72607421875,413.1199951171875,117.57994079589844,69.10986328125,32.9400520324707,469.9995422363281,556.642578125,206.27999877929688
2024-08-30,228.7483367919922,178.5,162.28623962402344,414.83441162109375,163.1634979248047,520.8131713867188,417.1400146484375,119.35979461669922,69.75883483886719,33.029998779296875,475.6016540527344,561.956298828125,214.11000061035156
2024-09-03,222.52517700195312,176.25,152.2891082763672,408.89410400390625,157.15147399902344,511.2722473144531,409.44000244140625,107.99076080322266,67.402587890625,32.75016784667969,461.1619567871094,550.3917846679688,210.60000610351562
2024-09-04,220.6072998046875,173.3300018310547,153.61474609375,409.06353759765625,156.24267578125,512.2512817382812,408.8999938964844,106.20091247558594,67.27278900146484,32.600257873535156,459.963623046875,549.2652587890625,219.41000366210938
2024-09-05,222.13560485839844,177.88999938964844,152.31903076171875,407.1099853515625,157.03163146972656,516.3673706054688,408.3900146484375,107.2008285522461,67.56233215332031,32.340415954589844,460.3930358886719,547.9293212890625,230.1699981689453
2024-09-06,220.57733154296875,171.38999938964844,136.55087280273438,403.1332092285156,150.72000122070312,499.7931823730469,401.70001220703125,102.82120513916016,65.77517700195312,31.910676956176758,448.06036376953125,538.7076416015625,210.72999572753906
2024-09-09,220.66722106933594,175.39999389648438,140.35836791992188,407.6980285644531,148.7100067138672,504.30889892578125,405.7200012207031,106.46089172363281,66.54395294189453,31.96064567565918,453.822265625,544.7391357421875,216.27000427246094
2024-09-10,219.86810302734375,179.5500030517578,147.72413635253906,406.9106750488281,148.66000366210938,504.30889892578125,414.20001220703125,108.09075164794922,67.06312561035156,32.0006217956543,458.0163879394531,547.11181640625,226.1699981689453
2024-09-11,222.41529846191406,184.52000427246094,157.75115966796875,407.9173278808594,151.16000366210938,511.3421630859375,423.0400085449219,116.9000015258789,68.52079772949219,32.48033142089844,467.96240234375,552.724609375,228.1300048828125
2024-09-12,222.52517700195312,187.0,164.02052307128906,410.6083984375,154.69000244140625,525.0990600585938,427.0,119.13999938964844,69.18974304199219,32.66022491455078,472.5559387207031,557.38037109375,229.80999755859375
2024-09-13,222.25547790527344,186.49000549316406,167.14027404785156,413.568603515625,157.4600067138672,524.1199951171875,430.5899963378906,119.0999984741211,69.66897583007812,32.950050354003906,474.6729736328125,560.2914428710938,230.2899932861328
2024-09-16,216.082275390625,184.88999938964844,163.4822998046875,416.0005187988281,158.05999755859375,533.280029296875,431.3399963378906,116.77999877929688,69.34947967529297,33.05998229980469,472.5758972167969,561.118896484375,226.77999877929688
2024-09-17,216.55174255371094,186.8800048828125,161.9373779296875,415.8809509277344,159.32000732421875,536.3200073242188,435.1499938964844,115.58999633789062,69.45930480957031,32.88009262084961,472.8255615234375,561.3482055664062,227.8699951171875
2024-09-18,220.4474639892578,186.42999267578125,161.13999938964844,414.8144836425781,159.80999755859375,537.9500122070312,430.80999755859375,113.37000274658203,69.28958129882812,32.72018814086914,470.7784423828125,559.683349609375,227.1999969482422
2024-09-19,228.61846923828125,189.8699951171875,167.4199981689453,420.0172119140625,162.13999938964844,559.0999755859375,438.69000244140625,117.87000274658203,70.90699768066406,33.20988845825195,482.68170166015625,569.2340087890625,243.9199981689453
2024-09-20,227.94920349121094,191.60000610351562,171.10000610351562,420.4250793457031,163.58999633789062,561.3499755859375,435.2699890136719,116.0,70.7699966430664,33.04998779296875,481.76300048828125,568.25,238.25
2024-09-23,226.2211151123047,193.8800048828125,172.94000244140625,420.9648742675781,161.85000610351562,564.4099731445312,433.510009765625,116.26000213623047,70.86000061035156,32.870094299316406,483.0400085449219,569.6699829101562,250.0
2024-09-24,227.1201171875,193.9600067138672,174.83999633789062,421.98455810546875,162.2899932861328,563.3300170898438,429.1700134277344,120.87000274658203,71.25,33.029998779296875,485.3699951171875,571.2999877929688,254.27000427246094
2024-09-25,226.1212158203125,192.52999877929688,175.52000427246094,418.9755859375,161.49000549316406,568.3099975585938,432.1099853515625,123.51000213623047,71.29000091552734,32.650001525878906,485.82000732421875,570.0399780273438,257.0199890136719
2024-09-26,227.26995849609375,191.16000366210938,178.08999633789062,421.4747009277344,162.72999572753906,567.8400268554688,431.30999755859375,124.04000091552734,71.51000213623047,32.7599983215332,489.4700012207031,572.2999877929688,254.22000122070312
2024-09-27,227.53965759277344,187.97000122070312,172.69000244140625,422.80426025390625,163.9499969482422,567.3599853515625,428.0199890136719,121.4000015258789,71.44999694824219,32.7400016784668,486.75,571.469970703125,260.4599914550781
2024-09-30,232.7439422607422,186.3300018310547,172.5,422.9742126464844,165.85000610351562,572.4400024414062,430.29998779296875,121.44000244140625,71.5999984741211,32.83000183105469,488.07000732421875,573.760009765625,261.6300048828125
2024-10-01,225.96141052246094,185.1300048828125,167.47000122070312,421.3547668457031,166.99000549316406,576.469970703125,420.69000244140625,117.0,70.55999755859375,32.41999816894531,481.2699890136719,568.6199951171875,258.0199890136719
2024-10-02,226.53077697753906,184.75999450683594,170.66000366210938,421.7646179199219,165.86000061035156,572.8099975585938,417.1300048828125,118.8499984741211,70.76000213623047,32.40999984741211,481.95001220703125,568.8599853515625,249.02000427246094
2024-10-03,225.42198181152344,181.9600067138672,171.88999938964844,419.8352966308594,165.86000061035156,582.77001953125,416.5400085449219,122.8499984741211,70.54000091552734,32.029998779296875,481.5899963378906,567.8200073242188,240.66000366210938
2024-10-04,226.55075073242188,186.50999450683594,176.63999938964844,423.26409912109375,167.05999755859375,595.9400024414062,416.05999755859375,124.91999816894531,71.4800033569336,32.150001525878906,487.32000732421875,572.97998046875,250.0800018310547
2024-10-07,221.4463653564453,180.8000030517578,175.0800018310547,419.46539306640625,162.97999572753906,584.780029296875,409.5400085449219,127.72000122070312,70.79000091552734,31.760000228881836,482.1000061035156,567.7999877929688,240.8300018310547
2024-10-08,225.52188110351562,182.72000122070312,180.72999572753906,420.6549987792969,164.3800048828125,592.8900146484375,414.7099914550781,132.88999938964844,71.69000244140625,32.0,489.29998779296875,573.1699829101562,244.5
2024-10-09,229.28773498535156,185.1699981689453,185.9499969482422,424.9035339355469,161.86000061035156,590.510009765625,417.4599914550781,132.64999389648438,72.11000061035156,32.06999969482422,493.1499938964844,577.1400146484375,241.0500030517578
2024-10-10,228.7882843017578,186.64999389648438,185.69000244140625,424.513671875,162.0800018310547,583.8300170898438,415.8399963378906,134.80999755859375,71.98999786376953,31.920000076293945,492.5899963378906,576.1300048828125,238.77000427246094
2024-10-11,227.2999267578125,188.82000732421875,181.47999572753906,428.582275390625,163.24000549316406,589.9500122070312,416.32000732421875,134.8000030517578,72.3499984741211,32.220001220703125,493.3599853515625,579.5800170898438,217.8000030517578
2024-10-14,231.04580688476562,187.5399932861328,182.30999755859375,430.7415466308594,164.9600067138672,590.4199829101562,419.1400146484375,138.07000732421875,72.91999816894531,32.400001525878906,497.5,584.3200073242188,219.16000366210938
2024-10-15,233.59300231933594,187.69000244140625,175.97999572753906,427.3927001953125,165.4600067138672,586.27001953125,418.739990234375,131.60000610351562,72.19999694824219,32.15999984741211,490.8500061035156,579.780029296875,219.57000732421875
2024-10-16,231.5252685546875,186.88999938964844,176.82000732421875,430.57159423828125,165.16000366210938,576.7899780273438,416.1199951171875,135.72000122070312,72.33999633789062,32.415000915527344,490.9100036621094,582.2999877929688,221.3300018310547
2024-10-17,231.89486694335938,187.52999877929688,181.52999877929688,432.3009948730469,162.92999267578125,576.9299926757812,416.7200012207031,136.92999267578125,72.37000274658203,32.16999816894531,491.25,582.3499755859375,220.88999938964844
2024-10-18,234.74172973632812,188.99000549316406,179.88999938964844,432.6400146484375,163.4199981689453,576.469970703125,418.1600036621094,138.0,72.87999725341797,32.52000045776367,494.4700012207031,584.5900268554688,220.6999969482422
2024-10-21,236.22010803222656,189.07000732421875,179.99000549316406,429.3699951171875,164.07000732421875,575.1599731445312,418.7799987792969,143.7100067138672,72.83999633789062,32.25,495.4200134277344,583.6300048828125,218.85000610351562
2024-10-22,235.60079956054688,189.6999969482422,179.3800048828125,429.30999755859375,165.13999938964844,582.010009765625,427.510009765625,143.58999633789062,73.22000122070312,32.249000549316406,495.9599914550781,583.3200073242188,217.97000122070312
2024-10-23,230.5063934326172,184.7100067138672,173.50999450683594,425.1600036621094,162.77999877929688,563.6900024414062,424.6000061035156,139.55999755859375,72.0,31.985000610351562,488.3599853515625,577.989990234375,213.64999389648438
2024-10-24,230.31661987304688,186.3800048828125,171.35000610351562,423.7799987792969,162.72000122070312,567.780029296875,424.7300109863281,140.41000366210938,72.5,32.63999938964844,492.32000732421875,579.239990234375,260.4800109863281
2024-10-25,231.1556854248047,187.8300018310547,173.0,421.1400146484375,165.27000427246094,573.25,428.1499938964844,141.5399932861328,73.0,32.68000030517578,495.32000732421875,579.0399780273438,269.19000244140625
2024-10-28,233.14349365234375,188.38999938964844,172.02000427246094,424.07000732421875,166.72000122070312,578.1599731445312,426.5899963378906,140.52000427246094,73.27999877929688,32.77000045776367,495.3999938964844,580.8300170898438,262.510009765625
2024-10-29,233.41319274902344,190.8300018310547,179.24000549316406,422.5,169.67999267578125,593.280029296875,431.95001220703125,141.25,73.7699966430664,32.75,500.1600036621094,581.77001953125,259.5199890136719
2024-10-30,229.8471221923828,192.72999572753906,176.63999938964844,421.75,174.4600067138672,591.7999877929688,432.5299987792969,139.33999633789062,73.44000244140625,32.40999984741211,496.3800048828125,580.010009765625,257.54998779296875
2024-10-31,225.66172790527344,186.39999389648438,169.77000427246094,417.6700134277344,171.11000061035156,567.5800170898438,406.3500061035156,132.75999450683594,71.31999969482422,31.84000015258789,483.8500061035156,568.6400146484375,249.85000610351562
2024-11-01,222.66502380371094,197.92999267578125,168.9199981689453,420.4200134277344,171.2899932861328,567.1599731445312,410.3699951171875,135.39999389648438,71.87000274658203,31.8799991607666,487.42999267578125,571.0399780273438,248.97999572753906
2024-11-04,221.76600646972656,195.77999877929688,168.5500030517578,418.04998779296875,169.24000549316406,560.6799926757812,408.4599914550781,136.0500030517578,71.56999969482422,31.709999084472656,486.010009765625,569.8099975585938,242.83999633789062
2024-11-05,223.2044219970703,199.5,173.89999389648438,422.29998779296875,169.74000549316406,572.4299926757812,411.4599914550781,139.91000366210938,72.62999725341797,31.989999771118164,492.2099914550781,576.7000122070312,251.44000244140625
2024-11-06,222.47523498535156,207.08999633789062,179.5500030517578,437.2300109863281,176.50999450683594,572.0499877929688,420.17999267578125,145.61000061035156,74.9000015258789,32.189998626708984,505.5799865722656,591.0399780273438,288.5299987792969
2024-11-07,227.22999572753906,210.0500030517578,183.80999755859375,437.3900146484375,180.75,591.7000122070312,425.42999267578125,148.8800048828125,75.95999908447266,32.0880012512207,513.5399780273438,595.6099853515625,296.9100036621094
2024-11-08,226.9600067138672,208.17999267578125,183.63999938964844,440.1099853515625,178.35000610351562,589.3400268554688,422.5400085449219,147.6300048828125,76.04000091552734,32.11000061035156,514.1400146484375,598.1900024414062,321.2200012207031
2024-11-11,224.22999572753906,206.83999633789062,178.91000366210938,443.010009765625,180.35000610351562,583.1699829101562,418.010009765625,145.25999450683594,76.12999725341797,32.48500061035156,513.8400268554688,598.760009765625,350.0
2024-11-12,224.22999572753906,208.91000366210938,176.22000122070312,439.3900146484375,181.6199951171875,584.8200073242188,423.0299987792969,148.2899932861328,76.01000213623047,32.029998779296875,512.9099731445312,596.9000244140625,328.489990234375
2024-11-13,225.1199951171875,214.10000610351562,173.5800018310547,439.80999755859375,178.8800048828125,580.0,425.20001220703125,146.27000427246094,75.87000274658203,31.479999542236328,512.25,597.1900024414062,330.239990234375
2024-11-14,228.22000122070312,211.47999572753906,170.3800048828125,437.70001220703125,175.5800018310547,577.1599731445312,426.8900146484375,146.75999450683594,75.31999969482422,30.690000534057617,508.69000244140625,593.3499755859375,311.17999267578125
2024-11-15,224.94500732421875,204.11000061035156,165.82000732421875,435.0799865722656,171.75999450683594,562.4299926757812,416.4800109863281,142.9199981689453,73.9000015258789,30.178499221801758,498.2200012207031,586.8200073242188,320.92999267578125
